,Unnamed: 0,ID,WD,JD,GD,SD,SJ,target
80646,80646,R2019081303584218804627,26.816,121.3497,5321.71,738.8544,2014/1/21 12:18:42,F-1
80805,80805,R2019081303584220405573,33.0174,127.7876,5049.8918,650.4326,2014/1/29 10:16:19,F-1
81003,81003,R2019081303584220405573,32.7668,123.8619,5386.5258,704.717,2014/1/29 10:49:59,F-1
81166,81166,R2019081303584220405573,30.879,123.8283,4658.101,693.3442,2014/1/29 11:20:09,F-1
81421,81421,R2019081303584220405573,27.9312,122.6283,5424.4775,698.289,2014/1/29 12:08:09,F-1
81428,81428,R2019081303584220405573,27.8062,122.7439,4618.0191,730.9552,2014/1/29 12:09:29,F-1
81571,81571,R2019081303584220405573,26.0249,121.4075,4760.8098,714.1003,2014/1/29 12:36:09,F-1
81597,81597,R2019081303584220405573,25.6647,121.5614,5050.0299,735.2612,2014/1/29 12:40:49,F-1
81599,81599,R2019081303584220405573,25.6598,121.5615,4559.8147,720.9022,2014/1/29 12:41:09,F-1
81647,81647,R2019081303584222006410,33.1602,128.5553,4502.9288,748.116,2014/2/6 10:07:06,F-1
81792,81792,R2019081303584222006410,32.7513,125.549,4505.1229,660.3949,2014/2/6 10:31:36,F-1
81805,81805,R2019081303584222006410,32.7249,125.2823,4787.249,652.8093,2014/2/6 10:33:46,F-1
81859,81859,R2019081303584222006410,32.8268,124.3488,5318.9395,690.8442,2014/2/6 10:42:56,F-1
81882,81882,R2019081303584222006410,32.8149,123.8969,5352.8786,678.3507,2014/2/6 10:46:56,F-1
81895,81895,R2019081303584222006410,32.7458,123.6647,5420.9665,665.3905,2014/2/6 10:49:06,F-1
81933,81933,R2019081303584222006410,32.1646,123.4818,4935.1233,713.5781,2014/2/6 10:55:56,F-1
81960,81960,R2019081303584222006410,31.898,123.9092,5066.0876,729.3831,2014/2/6 11:00:56,F-1
81974,81974,R2019081303584222006410,31.7329,124.2467,5091.9963,650.7708,2014/2/6 11:03:36,F-1
81983,81983,R2019081303584222006410,31.6871,124.463,5195.9568,677.5304,2014/2/6 11:05:26,F-1
82180,82180,R2019081303584222006410,29.5452,123.8714,5449.9293,675.7316,2014/2/6 11:42:16,F-1
82223,82223,R2019081303584222006410,29.3278,123.1588,4849.9525,662.0539,2014/2/6 11:50:06,F-1
82229,82229,R2019081303584222006410,29.2468,123.126,5297.4947,737.4466,2014/2/6 11:51:06,F-1
82235,82235,R2019081303584222006410,29.1859,123.0263,4555.9037,652.3557,2014/2/6 11:52:16,F-1
82254,82254,R2019081303584222006410,28.9365,122.8174,5353.9538,658.9527,2014/2/6 11:55:46,F-1
82256,82256,R2019081303584222006410,28.8886,122.8082,4792.2209,693.8398,2014/2/6 11:56:16,F-1
82284,82284,R2019081303584222006410,28.5643,122.6081,4744.9628,721.2674,2014/2/6 12:01:26,F-1
82325,82325,R2019081303584222006410,27.8338,122.6902,5259.1654,726.3205,2014/2/6 12:09:26,F-1
82445,82445,R2019081303584222006410,26.4871,121.2944,4753.9596,677.989,2014/2/6 12:31:46,F-1
82722,82722,R2019081303584222002287,32.836,125.1167,4627.8155,737.1852,2014/2/14 10:38:00,F-1
82811,82811,R2019081303584222002287,32.4823,123.4745,4611.5541,682.4402,2014/2/14 10:53:30,F-1
82850,82850,R2019081303584222002287,31.8681,123.8488,5248.6983,715.7093,2014/2/14 11:00:40,F-1
82896,82896,R2019081303584222002287,31.5701,124.6398,4747.9257,682.4247,2014/2/14 11:09:10,F-1
82901,82901,R2019081303584222002287,31.5303,124.6897,5025.0979,703.6833,2014/2/14 11:10:00,F-1
83006,83006,R2019081303584222002287,30.4504,123.5526,4535.0775,705.8909,2014/2/14 11:29:30,F-1
83496,83496,R2019081303584223507948,33.1478,127.7834,5039.43,702.5225,2014/2/22 10:09:42,F-1
83519,83519,R2019081303584223507948,33.0499,127.3401,4569.1014,729.1167,2014/2/22 10:13:32,F-1
83699,83699,R2019081303584223507948,32.5937,123.5601,5108.2168,737.4171,2014/2/22 10:44:22,F-1
83723,83723,R2019081303584223507948,32.1933,123.5108,4883.6617,727.4458,2014/2/22 10:48:32,F-1
83807,83807,R2019081303584223507948,31.186,124.6019,5334.4601,737.1139,2014/2/22 11:04:22,F-1
83864,83864,R2019081303584223507948,30.8328,123.6625,4814.9687,671.0548,2014/2/22 11:14:52,F-1
83914,83914,R2019081303584223507948,30.1559,123.9258,5120.7947,692.9461,2014/2/22 11:24:32,F-1
83958,83958,R2019081303584223507948,29.6448,124.2085,5023.0026,729.1557,2014/2/22 11:32:42,F-1
83961,83961,R2019081303584223507948,29.596,124.1728,4833.2911,747.6629,2014/2/22 11:33:12,F-1
83995,83995,R2019081303584223507948,29.4217,123.5127,5033.6052,734.3898,2014/2/22 11:39:22,F-1
84106,84106,R2019081303584223507948,27.8612,122.6955,4561.804,659.1903,2014/2/22 12:00:42,F-1
84163,84163,R2019081303584223507948,27.264,121.8463,5079.5871,659.3571,2014/2/22 12:11:32,F-1
84220,84220,R2019081303584223507948,26.4697,121.3171,5396.2569,704.7761,2014/2/22 12:22:02,F-1
84260,84260,R2019081303584223507948,25.824,121.4548,5308.6293,668.3245,2014/2/22 12:29:22,F-1
84365,84365,R2019081303584223507055,32.9677,127.3224,5134.8724,714.8217,2014/3/2 10:15:49,F-1
84390,84390,R2019081303584223507055,32.8849,126.7563,4579.8583,739.2906,2014/3/2 10:20:09,F-1
84424,84424,R2019081303584223507055,32.8141,126.0494,4763.2393,686.2915,2014/3/2 10:25:49,F-1
84548,84548,R2019081303584223507055,32.6452,123.5582,4739.6099,651.545,2014/3/2 10:47:09,F-1
84573,84573,R2019081303584223507055,32.2492,123.5063,4997.3114,672.2866,2014/3/2 10:51:29,F-1
84579,84579,R2019081303584223507055,32.2063,123.5043,4507.1823,725.379,2014/3/2 10:52:29,F-1
84596,84596,R2019081303584223507055,31.9346,123.7759,4915.6291,743.4199,2014/3/2 10:55:59,F-1
84642,84642,R2019081303584223507055,31.6053,124.5968,4565.2845,744.2416,2014/3/2 11:04:19,F-1
84649,84649,R2019081303584223507055,31.5237,124.6524,5292.697,693.1429,2014/3/2 11:05:39,F-1
84675,84675,R2019081303584223507055,31.1179,124.5437,5077.8799,733.5677,2014/3/2 11:10:29,F-1
84797,84797,R2019081303584223507055,29.8709,124.2889,4984.5407,694.5432,2014/3/2 11:33:29,F-1
84798,84798,R2019081303584223507055,29.8201,124.2848,4962.5189,733.9804,2014/3/2 11:33:49,F-1
84910,84910,R2019081303584223507055,28.7206,122.737,4947.6867,708.3465,2014/3/2 11:54:29,F-1
84926,84926,R2019081303584223507055,28.4854,122.5358,4907.636,727.7808,2014/3/2 11:57:29,F-1
84960,84960,R2019081303584223507055,27.9513,122.6511,5070.4989,727.9317,2014/3/2 12:04:09,F-1
85015,85015,R2019081303584223507055,27.3666,122.0884,5049.1209,748.0413,2014/3/2 12:14:29,F-1
85125,85125,R2019081303584223507055,25.7302,121.482,5497.0289,665.337,2014/3/2 12:34:59,F-1
85249,85249,R2019081303584225104364,32.9193,126.9872,4737.5882,717.6592,2014/3/10 10:22:47,F-1
85359,85359,R2019081303584225104364,32.7803,124.8224,4988.535,688.3871,2014/3/10 10:41:27,F-1
85386,85386,R2019081303584225104364,32.8047,124.2385,4508.1374,731.4534,2014/3/10 10:46:07,F-1
85477,85477,R2019081303584225104364,31.8985,123.789,4608.4274,745.0727,2014/3/10 11:02:27,F-1
85498,85498,R2019081303584225104364,31.8034,124.1179,5361.4667,723.1926,2014/3/10 11:06:07,F-1
85531,85531,R2019081303584225104364,31.4506,124.7356,5261.5972,661.8606,2014/3/10 11:12:27,F-1
85658,85658,R2019081303584225104364,30.022,124.2093,5285.7002,736.1361,2014/3/10 11:36:27,F-1
85741,85741,R2019081303584225104364,29.3494,123.1593,4860.6316,705.4044,2014/3/10 11:51:47,F-1
85871,85871,R2019081303584225104364,27.3866,122.3647,4869.4828,710.2001,2014/3/10 12:16:37,F-1
85875,85875,R2019081303584225104364,27.3739,122.2782,4808.162,656.0632,2014/3/10 12:17:17,F-1
85904,85904,R2019081303584225104364,27.1197,121.6733,4522.4099,718.1091,2014/3/10 12:22:47,F-1
85939,85939,R2019081303584225104364,26.6296,121.3288,5461.2539,681.6735,2014/3/10 12:29:27,F-1
85991,85991,R2019081303584225104364,25.7188,121.4804,4945.6639,678.2439,2014/3/10 12:38:57,F-1
86043,86043,R2019081303584225105608,33.1576,128.638,5228.2838,720.5024,2014/3/18 10:05:21,F-1
86053,86053,R2019081303584225105608,33.1611,128.4141,4665.0599,674.5138,2014/3/18 10:07:11,F-1
86419,86419,R2019081303584225105608,30.9822,124.2398,5362.3502,698.6214,2014/3/18 11:11:31,F-1
86488,86488,R2019081303584225105608,30.314,123.7225,5433.1515,749.0031,2014/3/18 11:24:41,F-1
86491,86491,R2019081303584225105608,30.2485,123.7628,5070.9854,746.0007,2014/3/18 11:25:11,F-1
86499,86499,R2019081303584225105608,30.1647,123.9159,5318.1843,685.0253,2014/3/18 11:26:41,F-1
86604,86604,R2019081303584225105608,29.2082,123.019,5022.5071,661.1541,2014/3/18 11:46:11,F-1
86607,86607,R2019081303584225105608,29.15,122.9763,5331.9653,655.8937,2014/3/18 11:46:41,F-1
86713,86713,R2019081303584225105608,27.5032,122.632,5375.3811,703.0271,2014/3/18 12:07:01,F-1
86794,86794,R2019081303584225105608,26.7936,121.3517,5154.8413,688.0526,2014/3/18 12:22:01,F-1
86816,86816,R2019081303584225105608,26.3621,121.3107,4793.8933,653.8967,2014/3/18 12:26:11,F-1
86841,86841,R2019081303584225105608,25.9705,121.4147,5453.8628,704.1694,2014/3/18 12:30:41,F-1
86843,86843,R2019081303584225105608,25.9248,121.4409,4653.8207,741.8252,2014/3/18 12:31:11,F-1
86874,86874,R2019081303584225105608,25.5746,121.6781,4786.185,665.3851,2014/3/18 12:36:41,F-1
86877,86877,R2019081303584226601009,33.2739,129.2541,5114.3028,688.9334,2014/3/26 10:01:58,F-1
86930,86930,R2019081303584226601009,33.1598,128.1148,5252.5848,736.9902,2014/3/26 10:10:58,F-1
86964,86964,R2019081303584226601009,33.0176,127.4066,5028.9248,692.2533,2014/3/26 10:16:38,F-1
86973,86973,R2019081303584226601009,32.988,127.2322,5494.8925,725.6334,2014/3/26 10:18:08,F-1
87144,87144,R2019081303584226601009,32.8366,123.9307,5138.9031,729.7031,2014/3/26 10:47:18,F-1
87170,87170,R2019081303584226601009,32.5412,123.4804,5337.4252,739.3425,2014/3/26 10:51:48,F-1
87353,87353,R2019081303584226601009,30.6578,123.5228,4598.8407,722.7936,2014/3/26 11:25:38,F-1
87355,87355,R2019081303584226601009,30.6344,123.5188,5201.1148,714.6045,2014/3/26 11:25:58,F-1
87427,87427,R2019081303584226601009,29.7134,124.2333,4980.1932,715.6966,2014/3/26 11:39:48,F-1
87442,87442,R2019081303584226601009,29.5301,124.0938,5045.0328,737.5542,2014/3/26 11:42:28,F-1
87573,87573,R2019081303584226601009,28.3321,122.4568,4751.0677,710.5869,2014/3/26 12:06:38,F-1
87885,87885,R2019081303584228202522,33.0161,127.3264,4641.1811,692.2817,2014/4/3 10:18:45,F-1
88054,88054,R2019081303584228202522,32.8078,123.8498,4923.7101,678.7645,2014/4/3 10:47:35,F-1
88100,88100,R2019081303584228202522,32.205,123.5128,4577.457,723.4934,2014/4/3 10:55:35,F-1
88261,88261,R2019081303584228202522,30.573,123.4802,5358.9627,721.1802,2014/4/3 11:25:45,F-1
88300,88300,R2019081303584228202522,30.0731,124.1235,5226.4832,713.8576,2014/4/3 11:33:15,F-1
88314,88314,R2019081303584228202522,29.9011,124.2459,4944.4784,743.5866,2014/4/3 11:35:55,F-1
88349,88349,R2019081303584228202522,29.5155,123.9057,4596.0728,733.6011,2014/4/3 11:42:25,F-1
88359,88359,R2019081303584228202522,29.4673,123.6803,5354.2261,694.9187,2014/4/3 11:44:15,F-1
88471,88471,R2019081303584228202522,27.9456,122.6136,4927.6258,726.9169,2014/4/3 12:05:35,F-1
88633,88633,R2019081303584228202522,25.8493,121.4853,4673.0788,672.8703,2014/4/3 12:35:45,F-1
88634,88634,R2019081303584228202522,25.8488,121.4804,4720.8194,671.3579,2014/4/3 12:35:55,F-1
